/* DATA DESCRIPTION:
Citation:	Rhodes, Rachael H; Brook, Edward J (2019): Methane in NEEM-2011-S1 ice core from North Greenland, 1800 years continuous record: full dataset, v2 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.899036, 
	In supplement to: Rhodes, Rachael H; Faïn, Xavier; Stowasser, Christopher; Blunier, Thomas; Chappellaz, Jérôme A; McConnell, Joseph R; Romanini, Daniele; Mitchell, Logan E; Brook, Edward J (2013): Continuous methane measurements from a late Holocene Greenland ice core: Atmospheric and in-situ signals. Earth and Planetary Science Letters, 368, 9-19, https://doi.org/10.1016/j.epsl.2013.02.034
Abstract:	Description and Notes
	Description: Methane concentration from the Greenland NEEM-2011-S1 Ice Core from 71 to 408m depth (~270-1961 CE). 
	Methane concentrations analysed online by laser spectrometer (SARA, Spectroscopy by Amplified Resonant Absorption, developed at Laboratoire Interdisciplinaire de Physique, Grenoble, France) on gas extracted from an ice core processed using a continuous melter system (Desert Research Institute). Methane data have a 5 second integration time (raw data acquisition rate 0.6 Hz). Analytical precision, from Allan Variance test, is 0.9 ppb (2 sigma). Long-term reproducibility is 2.6% (2 sigma). Gaps in the record are due to problems during online analysis. Online analysis conducted August-September 2011.
	Note: Lat-Long provided is for main NEEM borehole. The NEEM-2011-S1 core was drilled 200 m distance away in 2011 to 410 m depth.
	Methane concentrations are reported on NOAA2004 scale (instrument calibrated on dry synthetic air standards).
	A correction factor of 1.079 has been applied to all data to correct for methane dissolution in melted ice core sample prior to gas extraction. Correction factor calculated using empirical data (concentrations not aligned/tied to existing discrete methane measurements).
	Additional methods description provided in:
	* Stowasser, C., Buizert, C., Gkinis, V., Chappellaz, J., Schupbach, S., Bigler, M., Fain, X., Sperlich, P., Baumgartner, M., Schilt, A., Blunier, T., 2012. Continuous measurements of methane mixing ratios from ice cores. Atmos. Meas. Tech. 5, 999-1013.
	* Morville, J., Kassi, S., Chenevier, M., Romanini, D., 2005. Fast, low-noise, mode bymode, cavity-enhanced absorption spectroscopy by diode-laser self-locking. Appl. Phys. B Lasers Opt. 80, 1027-01038.
	* NEEM (North Greenland Eemian Ice Drilling) project information http://neem.dk/
Keyword(s):	atmospheric composition; biogeochemical cycles; Greenland; Holocene; Ice core; Methane
Further details:	Buizert, Christo; Martinerie, Patricia; Petrenko, Vasilii V; Severinghaus, Jeffrey P; Trudinger, Cathy M; Witrant, Emmanuel; Rosen, Julia L; Orsi, Anais J; Rubino, Mauro; Etheridge, David; Steele, L P; Hogan, Chad M; Laube, J C; Sturges, William T; Levchenko, Oleg V; Smith, Abigail M; Levin, Ingeborg; Conway, Thomas J; Dlugokencky, Edward J; Lang, Patricia M; Kawamura, K; Jenk, Theo M; White, James W C; Sowers, Todd A; Schwander, Jakob; Blunier, Thomas (2012): Gas transport in firn: multiple-tracer characterisation and model intercomparison for NEEM, Northern Greenland. Atmospheric Chemistry and Physics, 12(9), 4259-4277, https://doi.org/10.5194/acp-12-4259-2012
	Buizert, Christo; Martinerie, Patricia; Petrenko, Vasilii V; Severinghaus, Jeffrey P; Trudinger, Cathy M; Witrant, Emmanuel; Rosen, Julia L; Orsi, Anais J; Rubino, Mauro; Etheridge, David; Steele, L P; Hogan, Chad M; Laube, J C; Sturges, William T; Levchenko, Oleg V; Smith, Abigail M; Levin, Ingeborg; Conway, Thomas J; Dlugokencky, Edward J; Lang, Patricia M; Kawamura, K; Jenk, Theo M; White, James W C; Sowers, Todd A; Schwander, Jakob; Blunier, Thomas (2014): Corrigendum to ''Gas transport in firn: multiple-tracer characterisation and model intercomparison for NEEM, Northern Greenland'' published in Atmos. Chem. Phys., 12, 4259–-4277, 2012. Atmospheric Chemistry and Physics, 14(7), 3571-3572, https://doi.org/10.5194/acp-14-3571-2014
	Morville, J; Kassi, S; Chenevier, M; Romanini, Daniele (2005): Fast, low-noise, mode-by-mode, cavity-enhanced absorption spectroscopy by diode-laser self-locking. Applied Physics B-Lasers and Optics, 80(8), 1027-1038, https://doi.org/10.1007/s00340-005-1828-z
	Rasmussen, Sune Olander; Abbott, Peter M; Blunier, Thomas; Bourne, Mark; Brook, Edward J; Buchardt, Susanne L; Buizert, Christo; Chappellaz, Jérôme A; Clausen, Henrik Brink; Cook, Eliza; Dahl-Jensen, Dorthe; Davies, Siwan M; Guillevic, Myriam; Kipfstuhl, Sepp; Laepple, Thomas; Seierstad, Inger K; Severinghaus, Jeffrey P; Steffensen, Jørgen Peder; Stowasser, Christopher; Svensson, Anders M; Vallelonga, Paul T; Vinther, Bo Møllesøe; Wilhelms, Frank; Winstrup, Mai (2013): A first chronology for the North Greenland Eemian Ice Drilling (NEEM) ice core. Climate of the Past, 9(6), 2713-2730, https://doi.org/10.5194/cp-9-2713-2013
	Sigl, Michael; Winstrup, Mai; McConnell, Joseph R; Welten, Kees C; Plunkett, Gill; Ludlow, F; Büntgen, Ulf; Caffee, Marc W; Chellman, Nathan J; Dahl-Jensen, Dorthe; Fischer, H; Kipfstuhl, Sepp; Kostick, C; Maselli, Olivia J; Mekhaldi, Florian; Mulvaney, Robert; Muscheler, Raimund; Pasteris, Daniel R; Pilcher, John R; Salzer, Matthew W; Schüpbach, Simon; Steffensen, J P; Vinther, Bo Møllesøe; Woodruff, Thomas E (2015): Timing and climate forcing of volcanic eruptions for the past 2,500 years. Nature, 523(7562), 543-549, https://doi.org/10.1038/nature14565
	Stowasser, Christopher; Buizert, Christo; Gkinis, Vasileios; Chappellaz, Jérôme A; Schüpbach, Simon; Bigler, Matthias; Faïn, Xavier; Sperlich, Peter; Baumgartner, M; Schilt, Adrian; Blunier, Thomas (2012): Continuous measurements of methane mixing ratios from ice cores. Atmospheric Measurement Techniques, 5(5), 999-1013, https://doi.org/10.5194/amt-5-999-2012
Project(s):	North Greenland Eemian Ice Drilling (NEEM) (URI: https://neem.dk/)
Funding:	Agence Nationale de la Recherche (ANR) (URI: http://www.agence-nationale-recherche.fr/en/project-based-funding-to-advance-french-research/), grant/award no. 07-VULN-09-001: North Greenland Eemian Ice Drilling
Coverage:	LATITUDE: 77.450000 * LONGITUDE: -51.060000
	MINIMUM DEPTH, ice/snow: 71.098 m * MAXIMUM DEPTH, ice/snow: 408.960 m
Event(s):	NEEM-2011-S1 (NEEMS1) * LATITUDE: 77.450000 * LONGITUDE: -51.060000 * ELEVATION: 2545.0 m * Penetration: 410 m * LOCATION: Greenland * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: Drilled in 2011, 200 m from the main NEEM borehole
Comment:	Entire CH4 dataset at 5 s integration time.
Parameter(s):	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Rhodes, Rachael H (https://orcid.org/0000-0001-7511-1969, rhr34@cam.ac.uk)
	Age [a AD/CE] (Age) * PI: Rhodes, Rachael H (https://orcid.org/0000-0001-7511-1969, rhr34@cam.ac.uk) * COMMENT: Ice age (yr CE) (Sigl et al. 2015)
	AGE [ka BP] (Age) * GEOCODE * PI: Rhodes, Rachael H (https://orcid.org/0000-0001-7511-1969, rhr34@cam.ac.uk) * METHOD/DEVICE: Age, calculated from a AD * COMMENT: calculated from Ice age (yr CE) (Sigl et al. 2015)
	Age [a AD/CE] (Age) * PI: Rhodes, Rachael H (https://orcid.org/0000-0001-7511-1969, rhr34@cam.ac.uk) * COMMENT: Gas age (yr CE) (constant delta age, Buizert et al. 2012, 2014)
	Age [a AD/CE] (Age) * PI: Rhodes, Rachael H (https://orcid.org/0000-0001-7511-1969, rhr34@cam.ac.uk) * COMMENT: Gas age (yr CE) (variable delta age, Rasmussen et al. 2013)
	Methane [ppbv] (CH4) * PI: Rhodes, Rachael H (https://orcid.org/0000-0001-7511-1969, rhr34@cam.ac.uk) * METHOD/DEVICE: see abstract * COMMENT: Entire CH4 dataset
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Size:	175080 data points
*/
Depth ice/snow [m]	Age [a AD/CE] (Ice age (yr CE) (Sigl et al. ...)	Age [ka BP] (calculated from Ice age (yr C...)	Age [a AD/CE] (Gas age (yr CE) (constant del...)	Age [a AD/CE] (Gas age (yr CE) (variable del...)	CH4 [ppbv] (Entire CH4 dataset, see abstract)
79.655	1744.9560	0.2050440	1932.9560	1933.1606100	1112.9
79.660	1744.9350	0.2050650	1932.9350	1933.1405820	1114.1
79.666	1744.9098	0.2050902	1932.9098	1933.1165480	1115.5
79.671	1744.8888	0.2051112	1932.8888	1933.0965200	1115.2
79.676	1744.8678	0.2051322	1932.8678	1933.0764920	1117.4
79.681	1744.8468	0.2051532	1932.8468	1933.0564640	1117.8
79.686	1744.8258	0.2051742	1932.8258	1933.0364360	1119.0
79.691	1744.8048	0.2051952	1932.8048	1933.0164080	1121.0
79.696	1744.7838	0.2052162	1932.7838	1932.9963800	1121.1
79.701	1744.7628	0.2052372	1932.7628	1932.9763520	1122.7
79.706	1744.7419	0.2052581	1932.7419	1932.9564190	1122.7
79.711	1744.7214	0.2052786	1932.7214	1932.9368680	1126.7
79.716	1744.7008	0.2052992	1932.7008	1932.9172220	1126.7
79.721	1744.6798	0.2053202	1932.6798	1932.8971940	1126.6
79.726	1744.6588	0.2053412	1932.6588	1932.8771660	1127.1
79.731	1744.6378	0.2053622	1932.6378	1932.8571370	1129.1
79.736	1744.6168	0.2053832	1932.6168	1932.8371090	1130.4
79.741	1744.5958	0.2054042	1932.5958	1932.8170810	1130.2
79.746	1744.5748	0.2054252	1932.5748	1932.7970530	1132.1
79.751	1744.5538	0.2054462	1932.5538	1932.7770250	1134.4
79.756	1744.5328	0.2054672	1932.5328	1932.7569970	1133.4
79.761	1744.5118	0.2054882	1932.5118	1932.7369690	1136.5
79.766	1744.4908	0.2055092	1932.4908	1932.7169410	1137.6
79.771	1744.4698	0.2055302	1932.4698	1932.6969130	1138.1
79.777	1744.4446	0.2055554	1932.4446	1932.6728790	1139.6
79.782	1744.4236	0.2055764	1932.4236	1932.6528510	1138.8
79.787	1744.4028	0.2055972	1932.4028	1932.6330140	1139.1
79.792	1744.3823	0.2056177	1932.3823	1932.6135550	1137.5
79.797	1744.3616	0.2056384	1932.3616	1932.5943540	1136.6
79.802	1744.3406	0.2056594	1932.3406	1932.5748740	1134.9
79.808	1744.3154	0.2056846	1932.3154	1932.5514990	1133.2
79.813	1744.2944	0.2057056	1932.2944	1932.5320200	1130.6
79.818	1744.2734	0.2057266	1932.2734	1932.5125400	1129.7
79.823	1744.2524	0.2057476	1932.2524	1932.4930610	1128.0
79.828	1744.2314	0.2057686	1932.2314	1932.4735820	1124.2
79.834	1744.2062	0.2057938	1932.2062	1932.4502060	1121.3
79.839	1744.1852	0.2058148	1932.1852	1932.4307270	1118.6
79.844	1744.1642	0.2058358	1932.1642	1932.4112470	1116.6
79.849	1744.1432	0.2058568	1932.1432	1932.3917680	1115.9
79.854	1744.1222	0.2058778	1932.1222	1932.3722890	1114.6
79.860	1744.0970	0.2059030	1932.0970	1932.3489130	1112.5
79.865	1744.0760	0.2059240	1932.0760	1932.3294340	1111.7
79.870	1744.0555	0.2059445	1932.0555	1932.3104180	1110.4
79.875	1744.0350	0.2059650	1932.0350	1932.2914030	1109.6
79.880	1744.0135	0.2059865	1932.0135	1932.2714600	1109.0
79.886	1743.9869	0.2060131	1931.9869	1932.2467860	1109.0
79.891	1743.9614	0.2060386	1931.9614	1932.2231320	1107.0
79.896	1743.9360	0.2060640	1931.9360	1932.1995710	1109.3
79.901	1743.9110	0.2060890	1931.9110	1932.1763820	1107.3
79.906	1743.8860	0.2061140	1931.8860	1932.1531920	1106.6
79.911	1743.8610	0.2061390	1931.8610	1932.1300020	1105.1
79.917	1743.8310	0.2061690	1931.8310	1932.1021740	1106.4
79.922	1743.8060	0.2061940	1931.8060	1932.0789850	1105.9
79.927	1743.7810	0.2062190	1931.7810	1932.0557950	1105.4
79.932	1743.7560	0.2062440	1931.7560	1932.0326050	1107.2
79.937	1743.7310	0.2062690	1931.7310	1932.0094150	1105.6
79.943	1743.7010	0.2062990	1931.7010	1931.9815880	1107.9
79.948	1743.6760	0.2063240	1931.6760	1931.9583980	1109.0
79.953	1743.6510	0.2063490	1931.6510	1931.9352080	1110.7
79.958	1743.6260	0.2063740	1931.6260	1931.9120180	1111.2
79.963	1743.6010	0.2063990	1931.6010	1931.8888290	1111.4
79.969	1743.5706	0.2064294	1931.5706	1931.8606300	1111.2
79.974	1743.5451	0.2064549	1931.5451	1931.8369760	1108.9
79.979	1743.5200	0.2064800	1931.5200	1931.8136940	1108.6
79.984	1743.4950	0.2065050	1931.4950	1931.7905040	1107.3
79.989	1743.4700	0.2065300	1931.4700	1931.7673140	1105.2
79.994	1743.4450	0.2065550	1931.4450	1931.7441250	1103.3
80.000	1743.4150	0.2065850	1931.4150	1931.7162970	1101.0
80.005	1743.3900	0.2066100	1931.3900	1931.6931070	1098.9
80.010	1743.3650	0.2066350	1931.3650	1931.6699170	1095.9
80.015	1743.3400	0.2066600	1931.3400	1931.6467280	1092.6
80.020	1743.3150	0.2066850	1931.3150	1931.6235380	1092.5
80.026	1743.2850	0.2067150	1931.2850	1931.5957100	1090.5
80.031	1743.2600	0.2067400	1931.2600	1931.5725210	1089.6
80.036	1743.2350	0.2067650	1931.2350	1931.5493310	1091.2
80.041	1743.2100	0.2067900	1931.2100	1931.5261410	1089.1
80.046	1743.1849	0.2068151	1931.1849	1931.5028590	1090.9
80.052	1743.1543	0.2068457	1931.1543	1931.4744740	1089.8
80.057	1743.1290	0.2068710	1931.1290	1931.4510060	1090.9
80.062	1743.1040	0.2068960	1931.1040	1931.4278160	1091.2
80.067	1743.0790	0.2069210	1931.0790	1931.4046270	1090.1
80.072	1743.0540	0.2069460	1931.0540	1931.3814370	1089.4
80.077	1743.0290	0.2069710	1931.0290	1931.3582470	1089.9
80.083	1742.9990	0.2070010	1930.9990	1931.3304200	1090.6
80.088	1742.9743	0.2070257	1930.9743	1931.3075080	1092.3
80.093	1742.9498	0.2070502	1930.9498	1931.2847820	1092.4
80.098	1742.9253	0.2070747	1930.9253	1931.2620560	1094.2
80.103	1742.9008	0.2070992	1930.9008	1931.2393300	1095.4
80.108	1742.8763	0.2071237	1930.8763	1931.2166040	1098.8
80.114	1742.8469	0.2071531	1930.8469	1931.1893330	1100.5
80.119	1742.8224	0.2071776	1930.8224	1931.1666070	1103.5
80.124	1742.7979	0.2072021	1930.7979	1931.1438810	1107.8
80.129	1742.7734	0.2072266	1930.7734	1931.1211550	1111.8
80.134	1742.7489	0.2072511	1930.7489	1931.0984290	1115.6
80.140	1742.7195	0.2072805	1930.7195	1931.0711580	1119.7
80.145	1742.6950	0.2073050	1930.6950	1931.0484320	1125.8
80.150	1742.6705	0.2073295	1930.6705	1931.0257060	1129.9
80.155	1742.6460	0.2073540	1930.6460	1931.0029800	1134.0
80.160	1742.6215	0.2073785	1930.6215	1930.9802540	1137.7
80.166	1742.5922	0.2074078	1930.5922	1930.9530760	1142.5
80.171	1742.5682	0.2074318	1930.5682	1930.9308140	1146.7
80.176	1742.5440	0.2074560	1930.5440	1930.9083660	1148.6
80.181	1742.5190	0.2074810	1930.5190	1930.8851760	1152.2
80.186	1742.4941	0.2075059	1930.4941	1930.8620790	1154.5
80.192	1742.4647	0.2075353	1930.4647	1930.8348080	1156.6
80.197	1742.4402	0.2075598	1930.4402	1930.8120820	1159.1
80.202	1742.4157	0.2075843	1930.4157	1930.7893560	1160.0
80.207	1742.3912	0.2076088	1930.3912	1930.7666300	1158.6
80.212	1742.3667	0.2076333	1930.3667	1930.7439040	1159.7
80.218	1742.3373	0.2076627	1930.3373	1930.7166330	1157.7
80.223	1742.3128	0.2076872	1930.3128	1930.6939070	1156.7
80.228	1742.2886	0.2077114	1930.2886	1930.6714600	1154.4
80.233	1742.2646	0.2077354	1930.2646	1930.6491970	1152.3
80.238	1742.2403	0.2077597	1930.2403	1930.6266570	1153.4
80.243	1742.2158	0.2077842	1930.2158	1930.6039310	1153.4
80.249	1742.1864	0.2078136	1930.1864	1930.5766600	1152.4
80.254	1742.1619	0.2078381	1930.1619	1930.5539340	1152.0
80.259	1742.1374	0.2078626	1930.1374	1930.5312080	1149.4
80.264	1742.1129	0.2078871	1930.1129	1930.5084820	1146.8
80.269	1742.0884	0.2079116	1930.0884	1930.4857560	1141.8
80.275	1742.0590	0.2079410	1930.0590	1930.4584850	1137.5
80.280	1742.0340	0.2079660	1930.0340	1930.4352950	1133.6
80.285	1742.0090	0.2079910	1930.0090	1930.4121050	1128.1
80.290	1741.9780	0.2080220	1929.9780	1930.3833500	1126.3
80.295	1741.9470	0.2080530	1929.9470	1930.3545950	1121.9
80.301	1741.9080	0.2080920	1929.9080	1930.3184190	1118.8
80.306	1741.8754	0.2081246	1929.8754	1930.2881790	1114.8
80.311	1741.8424	0.2081576	1929.8424	1930.2575690	1113.6
80.316	1741.8094	0.2081906	1929.8094	1930.2269580	1114.7
80.321	1741.7764	0.2082236	1929.7764	1930.1963480	1112.3
80.326	1741.7435	0.2082565	1929.7435	1930.1658300	1113.3
80.332	1741.7045	0.2082955	1929.7045	1930.1296540	1116.2
80.337	1741.6718	0.2083282	1929.6718	1930.0993220	1113.6
80.342	1741.6388	0.2083612	1929.6388	1930.0687120	1114.1
80.347	1741.6058	0.2083942	1929.6058	1930.0381010	1113.5
80.352	1741.5728	0.2084272	1929.5728	1930.0074910	1113.4
80.358	1741.5335	0.2084665	1929.5335	1929.9710360	1114.4
80.363	1741.5010	0.2084990	1929.5010	1929.9408900	1112.1
80.368	1741.4682	0.2085318	1929.4682	1929.9104650	1112.4
80.373	1741.4352	0.2085648	1929.4352	1929.8798540	1114.3
80.378	1741.4025	0.2085975	1929.4025	1929.8495220	1113.6
80.384	1741.3635	0.2086365	1929.3635	1929.8133460	1112.0
80.389	1741.3306	0.2086694	1929.3306	1929.7828280	1112.9
80.394	1741.2976	0.2087024	1929.2976	1929.7522180	1111.1
80.399	1741.2650	0.2087350	1929.2650	1929.7219780	1110.0
80.404	1741.2325	0.2087675	1929.2325	1929.6918320	1110.7
80.410	1741.1930	0.2088070	1929.1930	1929.6551920	1111.9
80.415	1741.1600	0.2088400	1929.1600	1929.6245810	1111.4
80.420	1741.1270	0.2088730	1929.1270	1929.5939710	1112.6
80.425	1741.0940	0.2089060	1929.0940	1929.5633600	1115.0
80.430	1741.0615	0.2089385	1929.0615	1929.5332140	1115.3
80.436	1741.0242	0.2089758	1929.0242	1929.4986150	1117.4
80.441	1741.0002	0.2089998	1929.0002	1929.4763530	1119.1
80.446	1740.9776	0.2090224	1928.9776	1929.4553890	1120.0
80.451	1740.9606	0.2090394	1928.9606	1929.4396200	1120.3
80.456	1740.9436	0.2090564	1928.9436	1929.4238510	1121.3
80.462	1740.9232	0.2090768	1928.9232	1929.4049280	1122.7
80.467	1740.9062	0.2090938	1928.9062	1929.3891590	1123.6
80.472	1740.8892	0.2091108	1928.8892	1929.3733900	1126.2
80.477	1740.8722	0.2091278	1928.8722	1929.3576210	1128.2
80.482	1740.8552	0.2091448	1928.8552	1929.3418520	1130.1
80.487	1740.8382	0.2091618	1928.8382	1929.3260830	1130.7
80.493	1740.8178	0.2091822	1928.8178	1929.3071600	1134.6
80.498	1740.8008	0.2091992	1928.8008	1929.2913910	1137.8
80.503	1740.7838	0.2092162	1928.7838	1929.2756220	1139.3
80.508	1740.7668	0.2092332	1928.7668	1929.2598530	1140.6
80.513	1740.7498	0.2092502	1928.7498	1929.2440840	1141.8
80.518	1740.7328	0.2092672	1928.7328	1929.2283150	1146.2
80.524	1740.7124	0.2092876	1928.7124	1929.2093920	1144.5
80.529	1740.6958	0.2093042	1928.6958	1929.1939940	1146.3
80.534	1740.6793	0.2093207	1928.6793	1929.1786890	1145.4
81.070	1738.6085	0.2113915	1926.6085	1927.2423540	1107.6
81.075	1738.5800	0.2114200	1926.5800	1927.2153790	1107.6
81.080	1738.5515	0.2114485	1926.5515	1927.1884040	1106.4
81.086	1738.5174	0.2114826	1926.5174	1927.1561290	1108.2
81.091	1738.4894	0.2115106	1926.4894	1927.1296270	1107.2
81.096	1738.4613	0.2115387	1926.4613	1927.1030310	1105.7
81.101	1738.4328	0.2115672	1926.4328	1927.0760560	1105.7
81.106	1738.4043	0.2115957	1926.4043	1927.0490820	1107.1
81.111	1738.3758	0.2116242	1926.3758	1927.0221070	1105.7
81.116	1738.3474	0.2116526	1926.3474	1926.9952270	1106.2
81.121	1738.3194	0.2116806	1926.3194	1926.9687250	1106.5
81.126	1738.2913	0.2117087	1926.2913	1926.9421290	1104.9
81.131	1738.2628	0.2117372	1926.2628	1926.9151540	1103.0
81.136	1738.2344	0.2117656	1926.2344	1926.8882740	1100.4
81.141	1738.2064	0.2117936	1926.2064	1926.8617730	1096.9
81.146	1738.1783	0.2118217	1926.1783	1926.8351760	1095.4
81.151	1738.1498	0.2118502	1926.1498	1926.8082020	1091.9
81.156	1738.1213	0.2118787	1926.1213	1926.7812270	1091.1
81.161	1738.0928	0.2119072	1926.0928	1926.7542520	1089.9
81.166	1738.0644	0.2119356	1926.0644	1926.7273720	1089.3
81.171	1738.0364	0.2119636	1926.0364	1926.7008700	1087.6
81.176	1738.0093	0.2119907	1926.0093	1926.6752210	1087.6
81.181	1737.9858	0.2120142	1925.9858	1926.6529780	1086.4
81.186	1737.9625	0.2120375	1925.9625	1926.6309250	1085.4
81.191	1737.9400	0.2120600	1925.9400	1926.6096290	1084.9
81.196	1737.9176	0.2120824	1925.9176	1926.5884280	1084.9
81.201	1737.8956	0.2121044	1925.8956	1926.5676060	1085.4
81.206	1737.8735	0.2121265	1925.8735	1926.5466880	1085.4
81.211	1737.8510	0.2121490	1925.8510	1926.5253920	1085.2
81.216	1737.8286	0.2121714	1925.8286	1926.5041910	1088.2
81.221	1737.8066	0.2121934	1925.8066	1926.4833690	1089.3
81.226	1737.7846	0.2122154	1925.7846	1926.4625460	1091.4
81.231	1737.7626	0.2122374	1925.7626	1926.4417230	1094.1
81.236	1737.7405	0.2122595	1925.7405	1926.4208060	1097.3
81.241	1737.7180	0.2122820	1925.7180	1926.3995100	1101.0
81.247	1737.6912	0.2123088	1925.6912	1926.3741440	1105.3
81.252	1737.6692	0.2123308	1925.6692	1926.3533220	1108.6
81.257	1737.6470	0.2123530	1925.6470	1926.3323100	1111.4
81.262	1737.6245	0.2123755	1925.6245	1926.3110140	1114.3
81.267	1737.6022	0.2123978	1925.6022	1926.2899070	1112.9
81.272	1737.5802	0.2124198	1925.5802	1926.2690850	1113.6
81.277	1737.5582	0.2124418	1925.5582	1926.2482620	1112.3
81.282	1737.5362	0.2124638	1925.5362	1926.2274390	1112.0
81.287	1737.5140	0.2124860	1925.5140	1926.2064270	1111.0
81.292	1737.4915	0.2125085	1925.4915	1926.1851320	1109.5
81.297	1737.4692	0.2125308	1925.4692	1926.1640250	1107.9
81.302	1737.4472	0.2125528	1925.4472	1926.1432020	1108.0
81.307	1737.4252	0.2125748	1925.4252	1926.1223800	1107.5
81.312	1737.4032	0.2125968	1925.4032	1926.1015570	1105.9
81.317	1737.3810	0.2126190	1925.3810	1926.0805450	1106.4
81.322	1737.3585	0.2126415	1925.3585	1926.0592490	1104.7
81.327	1737.3362	0.2126638	1925.3362	1926.0381430	1103.9
81.332	1737.3142	0.2126858	1925.3142	1926.0173200	1102.5
81.337	1737.2920	0.2127080	1925.2920	1925.9963080	1102.0
81.342	1737.2695	0.2127305	1925.2695	1925.9750120	1100.0
81.347	1737.2472	0.2127528	1925.2472	1925.9539060	1098.6
81.352	1737.2252	0.2127748	1925.2252	1925.9330830	1097.8
81.357	1737.2032	0.2127968	1925.2032	1925.9122600	1095.5
81.362	1737.1812	0.2128188	1925.1812	1925.8914380	1094.9
81.367	1737.1590	0.2128410	1925.1590	1925.8704260	1090.3
81.372	1737.1365	0.2128635	1925.1365	1925.8491300	1089.9
81.377	1737.1142	0.2128858	1925.1142	1925.8280230	1088.6
81.382	1737.0922	0.2129078	1925.0922	1925.8072010	1085.9
81.387	1737.0702	0.2129298	1925.0702	1925.7863780	1084.9
81.392	1737.0482	0.2129518	1925.0482	1925.7655560	1080.8
81.397	1737.0262	0.2129738	1925.0262	1925.7447330	1077.8
81.403	1736.9998	0.2130002	1924.9998	1925.7197460	1075.2
81.408	1736.9790	0.2130210	1924.9790	1925.7000590	1073.0
81.413	1736.9590	0.2130410	1924.9590	1925.6811290	1071.2
81.418	1736.9387	0.2130613	1924.9387	1925.6619160	1070.4
81.423	1736.9182	0.2130818	1924.9182	1925.6425130	1070.5
81.428	1736.8980	0.2131020	1924.8980	1925.6233940	1071.4
81.433	1736.8780	0.2131220	1924.8780	1925.6044640	1071.8
81.438	1736.8580	0.2131420	1924.8580	1925.5855340	1073.6
81.443	1736.8380	0.2131620	1924.8380	1925.5666050	1075.1
81.448	1736.8177	0.2131823	1924.8177	1925.5473910	1078.2
81.453	1736.7972	0.2132028	1924.7972	1925.5279880	1081.3
81.458	1736.7770	0.2132230	1924.7770	1925.5088690	1085.6
81.463	1736.7570	0.2132430	1924.7570	1925.4899400	1086.8
81.468	1736.7370	0.2132630	1924.7370	1925.4710100	1089.5
81.473	1736.7170	0.2132830	1924.7170	1925.4520800	1092.2
81.478	1736.6967	0.2133033	1924.6967	1925.4328670	1091.9
81.483	1736.6762	0.2133238	1924.6762	1925.4134640	1092.6
81.488	1736.6560	0.2133440	1924.6560	1925.3943450	1092.9
81.493	1736.6360	0.2133640	1924.6360	1925.3754150	1094.4
81.498	1736.6160	0.2133840	1924.6160	1925.3564850	1094.3
81.503	1736.5960	0.2134040	1924.5960	1925.3375560	1094.0
81.508	1736.5757	0.2134243	1924.5757	1925.3183420	1093.5
81.513	1736.5552	0.2134448	1924.5552	1925.2989390	1094.9
81.518	1736.5350	0.2134650	1924.5350	1925.2798200	1094.4
81.523	1736.5150	0.2134850	1924.5150	1925.2608910	1095.0
81.528	1736.4950	0.2135050	1924.4950	1925.2419610	1094.3
81.533	1736.4750	0.2135250	1924.4750	1925.2230310	1094.5
81.538	1736.4547	0.2135453	1924.4547	1925.2038180	1095.5
81.543	1736.4342	0.2135658	1924.4342	1925.1844150	1094.1
81.549	1736.4100	0.2135900	1924.4100	1925.1615100	1091.3
81.553	1736.3940	0.2136060	1924.3940	1925.1463660	1091.6
81.558	1736.3737	0.2136263	1924.3737	1925.1271530	1091.0
81.563	1736.3532	0.2136468	1924.3532	1925.1077500	1091.2
81.569	1736.3290	0.2136710	1924.3290	1925.0848450	1090.1
81.574	1736.3090	0.2136910	1924.3090	1925.0659150	1089.8
81.579	1736.2890	0.2137110	1924.2890	1925.0469850	1088.9
81.584	1736.2690	0.2137310	1924.2690	1925.0280560	1089.2
81.589	1736.2490	0.2137510	1924.2490	1925.0091260	1089.1
81.594	1736.2290	0.2137710	1924.2290	1924.9901960	1086.5
81.599	1736.2086	0.2137914	1924.2086	1924.9708880	1087.3
81.604	1736.1881	0.2138119	1924.1881	1924.9514850	1088.2
81.609	1736.1680	0.2138320	1924.1680	1924.9324610	1085.9
81.614	1736.1480	0.2138520	1924.1480	1924.9135310	1086.9
81.619	1736.1276	0.2138724	1924.1276	1924.8942230	1087.7
81.624	1736.1071	0.2138929	1924.1071	1924.8748200	1087.6
81.629	1736.0870	0.2139130	1924.0870	1924.8557960	1086.5
81.634	1736.0670	0.2139330	1924.0670	1924.8368660	1086.2
81.639	1736.0470	0.2139530	1924.0470	1924.8179360	1086.4
81.644	1736.0270	0.2139730	1924.0270	1924.7990070	1084.5
81.649	1736.0038	0.2139962	1924.0038	1924.7770480	1083.6
81.654	1735.9798	0.2140202	1923.9798	1924.7543330	1082.1
81.659	1735.9514	0.2140486	1923.9514	1924.7274530	1080.9
81.664	1735.9219	0.2140781	1923.9219	1924.6995310	1078.9
