/* DATA DESCRIPTION:
Citation:	Rhodes, Rachael H; Brook, Edward J (2019): Methane in NEEM-2011-S1 ice core from North Greenland, 1800 years continuous record: outliers, v2 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.899038, 
	In supplement to: Rhodes, Rachael H; Faïn, Xavier; Stowasser, Christopher; Blunier, Thomas; Chappellaz, Jérôme A; McConnell, Joseph R; Romanini, Daniele; Mitchell, Logan E; Brook, Edward J (2013): Continuous methane measurements from a late Holocene Greenland ice core: Atmospheric and in-situ signals. Earth and Planetary Science Letters, 368, 9-19, https://doi.org/10.1016/j.epsl.2013.02.034
Abstract:	Description and Notes
	Description: Methane concentration from the Greenland NEEM-2011-S1 Ice Core from 71 to 408m depth (~270-1961 CE). 
	Methane concentrations analysed online by laser spectrometer (SARA, Spectroscopy by Amplified Resonant Absorption, developed at Laboratoire Interdisciplinaire de Physique, Grenoble, France) on gas extracted from an ice core processed using a continuous melter system (Desert Research Institute). Methane data have a 5 second integration time (raw data acquisition rate 0.6 Hz). Analytical precision, from Allan Variance test, is 0.9 ppb (2 sigma). Long-term reproducibility is 2.6% (2 sigma). Gaps in the record are due to problems during online analysis. Online analysis conducted August-September 2011.
	Note: Lat-Long provided is for main NEEM borehole. The NEEM-2011-S1 core was drilled 200 m distance away in 2011 to 410 m depth.
	Methane concentrations are reported on NOAA2004 scale (instrument calibrated on dry synthetic air standards).
	A correction factor of 1.079 has been applied to all data to correct for methane dissolution in melted ice core sample prior to gas extraction. Correction factor calculated using empirical data (concentrations not aligned/tied to existing discrete methane measurements).
	Additional methods description provided in:
	* Stowasser, C., Buizert, C., Gkinis, V., Chappellaz, J., Schupbach, S., Bigler, M., Fain, X., Sperlich, P., Baumgartner, M., Schilt, A., Blunier, T., 2012. Continuous measurements of methane mixing ratios from ice cores. Atmos. Meas. Tech. 5, 999-1013.
	* Morville, J., Kassi, S., Chenevier, M., Romanini, D., 2005. Fast, low-noise, mode bymode, cavity-enhanced absorption spectroscopy by diode-laser self-locking. Appl. Phys. B Lasers Opt. 80, 1027-01038.
	* NEEM (North Greenland Eemian Ice Drilling) project information http://neem.dk/
Keyword(s):	atmospheric composition; biogeochemical cycles; Greenland; Holocene; Ice core; Methane
Further details:	Buizert, Christo; Martinerie, Patricia; Petrenko, Vasilii V; Severinghaus, Jeffrey P; Trudinger, Cathy M; Witrant, Emmanuel; Rosen, Julia L; Orsi, Anais J; Rubino, Mauro; Etheridge, David; Steele, L P; Hogan, Chad M; Laube, J C; Sturges, William T; Levchenko, Oleg V; Smith, Abigail M; Levin, Ingeborg; Conway, Thomas J; Dlugokencky, Edward J; Lang, Patricia M; Kawamura, K; Jenk, Theo M; White, James W C; Sowers, Todd A; Schwander, Jakob; Blunier, Thomas (2012): Gas transport in firn: multiple-tracer characterisation and model intercomparison for NEEM, Northern Greenland. Atmospheric Chemistry and Physics, 12(9), 4259-4277, https://doi.org/10.5194/acp-12-4259-2012
	Buizert, Christo; Martinerie, Patricia; Petrenko, Vasilii V; Severinghaus, Jeffrey P; Trudinger, Cathy M; Witrant, Emmanuel; Rosen, Julia L; Orsi, Anais J; Rubino, Mauro; Etheridge, David; Steele, L P; Hogan, Chad M; Laube, J C; Sturges, William T; Levchenko, Oleg V; Smith, Abigail M; Levin, Ingeborg; Conway, Thomas J; Dlugokencky, Edward J; Lang, Patricia M; Kawamura, K; Jenk, Theo M; White, James W C; Sowers, Todd A; Schwander, Jakob; Blunier, Thomas (2014): Corrigendum to ''Gas transport in firn: multiple-tracer characterisation and model intercomparison for NEEM, Northern Greenland'' published in Atmos. Chem. Phys., 12, 4259–-4277, 2012. Atmospheric Chemistry and Physics, 14(7), 3571-3572, https://doi.org/10.5194/acp-14-3571-2014
	Morville, J; Kassi, S; Chenevier, M; Romanini, Daniele (2005): Fast, low-noise, mode-by-mode, cavity-enhanced absorption spectroscopy by diode-laser self-locking. Applied Physics B-Lasers and Optics, 80(8), 1027-1038, https://doi.org/10.1007/s00340-005-1828-z
	Rasmussen, Sune Olander; Abbott, Peter M; Blunier, Thomas; Bourne, Mark; Brook, Edward J; Buchardt, Susanne L; Buizert, Christo; Chappellaz, Jérôme A; Clausen, Henrik Brink; Cook, Eliza; Dahl-Jensen, Dorthe; Davies, Siwan M; Guillevic, Myriam; Kipfstuhl, Sepp; Laepple, Thomas; Seierstad, Inger K; Severinghaus, Jeffrey P; Steffensen, Jørgen Peder; Stowasser, Christopher; Svensson, Anders M; Vallelonga, Paul T; Vinther, Bo Møllesøe; Wilhelms, Frank; Winstrup, Mai (2013): A first chronology for the North Greenland Eemian Ice Drilling (NEEM) ice core. Climate of the Past, 9(6), 2713-2730, https://doi.org/10.5194/cp-9-2713-2013
	Sigl, Michael; Winstrup, Mai; McConnell, Joseph R; Welten, Kees C; Plunkett, Gill; Ludlow, F; Büntgen, Ulf; Caffee, Marc W; Chellman, Nathan J; Dahl-Jensen, Dorthe; Fischer, H; Kipfstuhl, Sepp; Kostick, C; Maselli, Olivia J; Mekhaldi, Florian; Mulvaney, Robert; Muscheler, Raimund; Pasteris, Daniel R; Pilcher, John R; Salzer, Matthew W; Schüpbach, Simon; Steffensen, J P; Vinther, Bo Møllesøe; Woodruff, Thomas E (2015): Timing and climate forcing of volcanic eruptions for the past 2,500 years. Nature, 523(7562), 543-549, https://doi.org/10.1038/nature14565
	Stowasser, Christopher; Buizert, Christo; Gkinis, Vasileios; Chappellaz, Jérôme A; Schüpbach, Simon; Bigler, Matthias; Faïn, Xavier; Sperlich, Peter; Baumgartner, M; Schilt, Adrian; Blunier, Thomas (2012): Continuous measurements of methane mixing ratios from ice cores. Atmospheric Measurement Techniques, 5(5), 999-1013, https://doi.org/10.5194/amt-5-999-2012
Project(s):	North Greenland Eemian Ice Drilling (NEEM) (URI: https://neem.dk/)
Funding:	Agence Nationale de la Recherche (ANR) (URI: http://www.agence-nationale-recherche.fr/en/project-based-funding-to-advance-french-research/), grant/award no. 07-VULN-09-001: North Greenland Eemian Ice Drilling
Coverage:	LATITUDE: 77.450000 * LONGITUDE: -51.060000
	MINIMUM DEPTH, ice/snow: 178.151 m * MAXIMUM DEPTH, ice/snow: 390.907 m
Event(s):	NEEM-2011-S1 (NEEMS1) * LATITUDE: 77.450000 * LONGITUDE: -51.060000 * ELEVATION: 2545.0 m * Penetration: 410 m * LOCATION: Greenland * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: Drilled in 2011, 200 m from the main NEEM borehole
Comment:	NEEM-2011-S1 CH4 outliers.
	Data points removed from dataset according to specified cut-off value.
	Please refer to Rhodes et al. (2013) for full discussion of origins outlying data points. 
	Briefly, these high frequency features are not artifacts of the continuous method and have been replicated by traditional discrete analyses. Comparison to chemistry measurements suggests they are related to biological in situ production of methane.
Parameter(s):	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Rhodes, Rachael H (https://orcid.org/0000-0001-7511-1969, rhr34@cam.ac.uk)
	Age [a AD/CE] (Age) * PI: Rhodes, Rachael H (https://orcid.org/0000-0001-7511-1969, rhr34@cam.ac.uk) * COMMENT: Ice age (yr CE) (Sigl et al. 2015)
	AGE [ka BP] (Age) * GEOCODE * PI: Rhodes, Rachael H (https://orcid.org/0000-0001-7511-1969, rhr34@cam.ac.uk) * METHOD/DEVICE: Age, calculated from a AD * COMMENT: calculated from Ice age (yr CE) (Sigl et al. 2015)
	Age [a AD/CE] (Age) * PI: Rhodes, Rachael H (https://orcid.org/0000-0001-7511-1969, rhr34@cam.ac.uk) * COMMENT: Gas age (yr CE) (constant delta age, Buizert et al. 2012, 2014)
	Age [a AD/CE] (Age) * PI: Rhodes, Rachael H (https://orcid.org/0000-0001-7511-1969, rhr34@cam.ac.uk) * COMMENT: Gas age (yr CE) (variable delta age, Rasmussen et al. 2013)
	Methane [ppbv] (CH4) * PI: Rhodes, Rachael H (https://orcid.org/0000-0001-7511-1969, rhr34@cam.ac.uk) * METHOD/DEVICE: see abstract * COMMENT: outliers
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Size:	8416 data points
*/
Depth ice/snow [m]	Age [a AD/CE] (Ice age (yr CE) (Sigl et al. ...)	Age [ka BP] (calculated from Ice age (yr C...)	Age [a AD/CE] (Gas age (yr CE) (constant del...)	Age [a AD/CE] (Gas age (yr CE) (variable del...)	CH4 [ppbv] (outliers, see abstract)
179.365	1278.8600	0.6711400	1466.8600	1468.0417970	730.2
179.370	1278.8315	0.6711685	1466.8315	1468.0133080	730.2
179.374	1278.8087	0.6711913	1466.8087	1467.9905170	729.8
179.379	1278.7798	0.6712202	1466.7798	1467.9616280	728.3
211.857	1123.1310	0.8268690	1311.1310	1308.8409940	740.6
211.863	1123.1070	0.8268930	1311.1070	1308.8172540	741.4
211.868	1123.0870	0.8269130	1311.0870	1308.7974710	741.7
211.873	1123.0670	0.8269330	1311.0670	1308.7776880	742.0
211.879	1123.0430	0.8269570	1311.0430	1308.7539480	741.7
211.884	1123.0230	0.8269770	1311.0230	1308.7341650	742.7
211.889	1123.0034	0.8269966	1311.0034	1308.7147770	742.7
211.895	1122.9800	0.8270200	1310.9800	1308.6916310	744.0
211.900	1122.9605	0.8270395	1310.9605	1308.6723420	742.8
211.906	1122.9372	0.8270628	1310.9372	1308.6492950	743.7
211.911	1122.9182	0.8270818	1310.9182	1308.6305010	744.8
211.916	1122.8992	0.8271008	1310.8992	1308.6117070	746.6
211.922	1122.8764	0.8271236	1310.8764	1308.5891540	746.9
211.927	1122.8572	0.8271428	1310.8572	1308.5701630	747.4
211.933	1122.8338	0.8271662	1310.8338	1308.5470160	747.4
211.938	1122.8146	0.8271854	1310.8146	1308.5280250	747.2
211.943	1122.7956	0.8272044	1310.7956	1308.5092310	747.2
211.949	1122.7724	0.8272276	1310.7724	1308.4862820	748.7
211.954	1122.7529	0.8272471	1310.7529	1308.4669940	748.9
211.960	1122.7300	0.8272700	1310.7300	1308.4443420	748.1
211.965	1122.7110	0.8272890	1310.7110	1308.4255480	749.7
211.970	1122.6920	0.8273080	1310.6920	1308.4067540	751.4
211.976	1122.6691	0.8273309	1310.6691	1308.3841020	750.0
211.981	1122.6496	0.8273504	1310.6496	1308.3648140	752.1
211.987	1122.6264	0.8273736	1310.6264	1308.3418650	752.7
211.992	1122.6074	0.8273926	1310.6074	1308.3230710	753.0
211.997	1122.5882	0.8274118	1310.5882	1308.3040800	754.3
212.003	1122.5648	0.8274352	1310.5648	1308.2809330	753.7
212.008	1122.5456	0.8274544	1310.5456	1308.2619420	754.9
212.013	1122.5266	0.8274734	1310.5266	1308.2431480	755.3
212.019	1122.5038	0.8274962	1310.5038	1308.2205950	756.8
212.024	1122.4848	0.8275152	1310.4848	1308.2018010	757.3
212.030	1122.4615	0.8275385	1310.4615	1308.1787540	759.0
212.035	1122.4420	0.8275580	1310.4420	1308.1594650	758.5
212.040	1122.4230	0.8275770	1310.4230	1308.1406710	759.5
212.046	1122.4002	0.8275998	1310.4002	1308.1181180	760.4
212.051	1122.3812	0.8276188	1310.3812	1308.0993240	759.3
212.057	1122.3582	0.8276418	1310.3582	1308.0765740	761.4
212.062	1122.3387	0.8276613	1310.3387	1308.0572850	760.6
212.067	1122.3194	0.8276806	1310.3194	1308.0381940	761.8
212.073	1122.2966	0.8277034	1310.2966	1308.0156420	762.7
212.078	1122.2773	0.8277227	1310.2773	1307.9965510	761.4
212.083	1122.2578	0.8277422	1310.2578	1307.9772620	761.4
212.089	1122.2348	0.8277652	1310.2348	1307.9545120	760.5
212.094	1122.2158	0.8277842	1310.2158	1307.9357180	760.4
212.100	1122.1930	0.8278070	1310.1930	1307.9131650	759.4
212.105	1122.1740	0.8278260	1310.1740	1307.8943710	757.2
212.110	1122.1545	0.8278455	1310.1545	1307.8750830	755.9
212.116	1122.1312	0.8278688	1310.1312	1307.8520350	752.5
212.121	1122.1122	0.8278878	1310.1122	1307.8332410	749.3
212.127	1122.0892	0.8279108	1310.0892	1307.8104910	747.1
212.132	1122.0697	0.8279303	1310.0697	1307.7912020	745.7
212.138	1122.0466	0.8279534	1310.0466	1307.7683530	743.8
212.143	1122.0276	0.8279724	1310.0276	1307.7495590	743.4
212.148	1122.0077	0.8279923	1310.0077	1307.7298740	742.0
212.154	1121.9831	0.8280169	1309.9831	1307.7055410	740.9
212.159	1121.9618	0.8280382	1309.9618	1307.6844720	741.1
212.164	1121.9403	0.8280597	1309.9403	1307.6632050	740.6
215.815	1103.5750	0.8464250	1291.5750	1290.2478900	731.7
215.819	1103.5598	0.8464402	1291.5598	1290.2331190	732.2
215.823	1103.5446	0.8464554	1291.5446	1290.2183490	733.2
215.827	1103.5296	0.8464704	1291.5296	1290.2037730	732.7
215.831	1103.5148	0.8464852	1291.5148	1290.1893920	733.1
215.835	1103.5000	0.8465000	1291.5000	1290.1750100	733.2
215.838	1103.4889	0.8465111	1291.4889	1290.1642240	733.8
215.842	1103.4741	0.8465259	1291.4741	1290.1498420	734.1
215.846	1103.4593	0.8465407	1291.4593	1290.1354610	734.6
215.850	1103.4445	0.8465555	1291.4445	1290.1210790	734.1
215.854	1103.4297	0.8465703	1291.4297	1290.1066980	735.5
215.858	1103.4149	0.8465851	1291.4149	1290.0923160	734.6
215.862	1103.4001	0.8465999	1291.4001	1290.0779340	735.1
215.866	1103.3853	0.8466147	1291.3853	1290.0635530	735.8
215.870	1103.3705	0.8466295	1291.3705	1290.0491710	735.6
215.874	1103.3557	0.8466443	1291.3557	1290.0347900	736.1
215.878	1103.3406	0.8466594	1291.3406	1290.0201170	737.1
215.882	1103.3254	0.8466746	1291.3254	1290.0053460	735.8
215.886	1103.3103	0.8466897	1291.3103	1289.9906730	736.3
215.890	1103.2955	0.8467045	1291.2955	1289.9762920	737.4
215.894	1103.2807	0.8467193	1291.2807	1289.9619100	737.2
215.898	1103.2659	0.8467341	1291.2659	1289.9475280	737.7
215.902	1103.2511	0.8467489	1291.2511	1289.9331470	738.5
215.906	1103.2363	0.8467637	1291.2363	1289.9187650	738.9
215.910	1103.2215	0.8467785	1291.2215	1289.9043840	739.5
215.914	1103.2067	0.8467933	1291.2067	1289.8900020	741.0
215.918	1103.1919	0.8468081	1291.1919	1289.8756200	740.5
215.922	1103.1771	0.8468229	1291.1771	1289.8612390	740.9
215.926	1103.1623	0.8468377	1291.1623	1289.8468570	741.5
215.930	1103.1475	0.8468525	1291.1475	1289.8324760	742.4
215.934	1103.1327	0.8468673	1291.1327	1289.8180940	743.1
215.938	1103.1176	0.8468824	1291.1176	1289.8034210	744.3
215.942	1103.1024	0.8468976	1291.1024	1289.7886510	745.1
215.946	1103.0873	0.8469127	1291.0873	1289.7739780	745.8
215.950	1103.0725	0.8469275	1291.0725	1289.7595960	746.4
215.954	1103.0577	0.8469423	1291.0577	1289.7452140	748.4
215.958	1103.0429	0.8469571	1291.0429	1289.7308330	749.6
215.962	1103.0281	0.8469719	1291.0281	1289.7164510	750.4
215.966	1103.0134	0.8469866	1291.0134	1289.7021670	751.3
215.970	1102.9990	0.8470010	1290.9990	1289.6881740	751.7
215.974	1102.9846	0.8470154	1290.9846	1289.6741810	751.9
215.978	1102.9702	0.8470298	1290.9702	1289.6601880	752.0
215.982	1102.9558	0.8470442	1290.9558	1289.6461950	753.0
215.986	1102.9414	0.8470586	1290.9414	1289.6322020	753.2
215.990	1102.9270	0.8470730	1290.9270	1289.6182100	752.2
215.994	1102.9126	0.8470874	1290.9126	1289.6042170	751.4
215.998	1102.8985	0.8471015	1290.8985	1289.5905150	748.6
216.001	1102.8880	0.8471120	1290.8880	1289.5803120	747.4
216.005	1102.8740	0.8471260	1290.8740	1289.5667080	744.9
216.009	1102.8596	0.8471404	1290.8596	1289.5527150	741.9
216.013	1102.8452	0.8471548	1290.8452	1289.5387220	739.0
216.018	1102.8272	0.8471728	1290.8272	1289.5212310	737.9
216.022	1102.8128	0.8471872	1290.8128	1289.5072380	736.8
216.025	1102.8020	0.8471980	1290.8020	1289.4967430	736.2
216.029	1102.7880	0.8472120	1290.7880	1289.4831390	736.1
216.033	1102.7740	0.8472260	1290.7740	1289.4695350	734.5
216.037	1102.7598	0.8472402	1290.7598	1289.4557370	736.7
216.041	1102.7454	0.8472546	1290.7454	1289.4417440	736.9
216.045	1102.7310	0.8472690	1290.7310	1289.4277510	738.0
216.049	1102.7166	0.8472834	1290.7166	1289.4137580	738.8
216.053	1102.7022	0.8472978	1290.7022	1289.3997650	738.3
216.057	1102.6878	0.8473122	1290.6878	1289.3857720	737.5
216.061	1102.6734	0.8473266	1290.6734	1289.3717790	738.3
216.065	1102.6590	0.8473410	1290.6590	1289.3577860	739.2
216.069	1102.6450	0.8473550	1290.6450	1289.3441820	738.3
216.073	1102.6310	0.8473690	1290.6310	1289.3305780	736.9
216.077	1102.6168	0.8473832	1290.6168	1289.3167790	738.0
216.081	1102.6024	0.8473976	1290.6024	1289.3027860	734.9
216.085	1102.5880	0.8474120	1290.5880	1289.2887940	734.6
216.089	1102.5736	0.8474264	1290.5736	1289.2748010	733.5
216.093	1102.5592	0.8474408	1290.5592	1289.2608080	732.5
216.097	1102.5450	0.8474550	1290.5450	1289.2470090	731.8
216.101	1102.5310	0.8474690	1290.5310	1289.2334050	730.3
216.105	1102.5170	0.8474830	1290.5170	1289.2198010	731.2
238.832	988.4895	0.9615105	1176.4895	1175.2401010	743.0
238.838	988.4565	0.9615435	1176.4565	1175.2065080	744.7
238.843	988.4290	0.9615710	1176.4290	1175.1785140	744.4
238.848	988.4012	0.9615988	1176.4012	1175.1502140	744.4
238.854	988.3676	0.9616324	1176.3676	1175.1160100	744.6
238.859	988.3400	0.9616600	1176.3400	1175.0879140	745.9
238.865	988.3070	0.9616930	1176.3070	1175.0543200	746.6
238.870	988.2790	0.9617210	1176.2790	1175.0258170	746.4
238.875	988.2510	0.9617490	1176.2510	1174.9973140	747.1
238.880	988.2235	0.9617765	1176.2235	1174.9693190	748.1
238.886	988.1905	0.9618095	1176.1905	1174.9357260	749.3
238.891	988.1630	0.9618370	1176.1630	1174.9077310	750.2
238.896	988.1354	0.9618646	1176.1354	1174.8796350	749.7
238.902	988.1018	0.9618982	1176.1018	1174.8454310	751.6
238.907	988.0740	0.9619260	1176.0740	1174.8171310	752.2
238.912	988.0465	0.9619535	1176.0465	1174.7891370	753.1
238.918	988.0123	0.9619877	1176.0123	1174.7543220	754.1
238.923	987.9828	0.9620172	1175.9828	1174.7242920	753.8
238.928	987.9524	0.9620476	1175.9524	1174.6933450	755.1
238.934	987.9152	0.9620848	1175.9152	1174.6554760	755.9
238.939	987.8838	0.9621162	1175.8838	1174.6235120	755.3
238.945	987.8460	0.9621540	1175.8460	1174.5850320	756.8
238.950	987.8145	0.9621855	1175.8145	1174.5529660	755.2
238.955	987.7830	0.9622170	1175.7830	1174.5209000	757.1
238.960	987.7520	0.9622480	1175.7520	1174.4893420	757.8
238.966	987.7147	0.9622853	1175.7147	1174.4513720	757.7
238.971	987.6832	0.9623168	1175.6832	1174.4193050	757.6
238.977	987.6454	0.9623546	1175.6454	1174.3808260	757.3
238.982	987.6139	0.9623861	1175.6139	1174.3487600	756.2
238.987	987.5826	0.9624174	1175.5826	1174.3168970	757.6
238.992	987.5516	0.9624484	1175.5516	1174.2853400	758.0
238.998	987.5141	0.9624859	1175.5141	1174.2471650	758.8
239.003	987.4826	0.9625174	1175.4826	1174.2150990	760.2
239.008	987.4514	0.9625486	1175.4514	1174.1833380	759.7
239.014	987.4142	0.9625858	1175.4142	1174.1454690	761.0
239.019	987.3828	0.9626172	1175.3828	1174.1135050	761.2
239.024	987.3513	0.9626487	1175.3513	1174.0814380	761.6
239.030	987.3135	0.9626865	1175.3135	1174.0429590	764.3
239.035	987.2820	0.9627180	1175.2820	1174.0108930	764.0
239.040	987.2510	0.9627490	1175.2510	1173.9793350	765.7
239.046	987.2137	0.9627863	1175.2137	1173.9413650	767.2
239.051	987.1822	0.9628178	1175.1822	1173.9092980	768.0
239.056	987.1507	0.9628493	1175.1507	1173.8772320	768.4
239.062	987.1129	0.9628871	1175.1129	1173.8387520	766.9
239.067	987.0816	0.9629184	1175.0816	1173.8068900	767.8
239.073	987.0444	0.9629556	1175.0444	1173.7690210	768.4
239.078	987.0161	0.9629839	1175.0161	1173.7402120	768.2
239.083	986.9896	0.9630104	1174.9896	1173.7132360	768.4
239.088	986.9658	0.9630342	1174.9658	1173.6890080	766.4
239.094	986.9394	0.9630606	1174.9394	1173.6621330	765.5
239.099	986.9178	0.9630822	1174.9178	1173.6401450	762.9
239.105	986.8920	0.9631080	1174.8920	1173.6138810	760.6
239.110	986.8700	0.9631300	1174.8700	1173.5914850	759.4
239.115	986.8480	0.9631520	1174.8480	1173.5690900	758.5
239.120	986.8265	0.9631735	1174.8265	1173.5472030	758.7
239.126	986.8006	0.9631994	1174.8006	1173.5208380	757.2
239.131	986.7786	0.9632214	1174.7786	1173.4984420	756.0
239.136	986.7567	0.9632433	1174.7567	1173.4761490	756.6
239.142	986.7309	0.9632691	1174.7309	1173.4498850	753.5
239.147	986.7092	0.9632908	1174.7092	1173.4277950	754.4
239.152	986.6872	0.9633128	1174.6872	1173.4053990	753.6
239.158	986.6611	0.9633389	1174.6611	1173.3788300	751.2
239.163	986.6396	0.9633604	1174.6396	1173.3569430	751.1
239.168	986.6178	0.9633822	1174.6178	1173.3347510	750.6
239.174	986.5914	0.9634086	1174.5914	1173.3078770	747.6
239.179	986.5698	0.9634302	1174.5698	1173.2858880	747.2
239.184	986.5483	0.9634517	1174.5483	1173.2640020	746.1
239.190	986.5220	0.9634780	1174.5220	1173.2372290	744.9
271.613	823.7222	1.1262778	1011.7222	1006.2073070	726.4
271.618	823.7042	1.1262958	1011.7042	1006.1900660	727.7
271.623	823.6862	1.1263138	1011.6862	1006.1728260	727.7
271.629	823.6650	1.1263350	1011.6650	1006.1525200	728.6
271.634	823.6475	1.1263525	1011.6475	1006.1357580	729.0
271.639	823.6296	1.1263704	1011.6296	1006.1186120	728.8
271.644	823.6116	1.1263884	1011.6116	1006.1013710	730.8
271.650	823.5900	1.1264100	1011.5900	1006.0806820	731.9
271.655	823.5720	1.1264280	1011.5720	1006.0634410	733.2
271.660	823.5545	1.1264455	1011.5545	1006.0466790	734.6
271.665	823.5370	1.1264630	1011.5370	1006.0299170	735.7
271.670	823.5190	1.1264810	1011.5190	1006.0126760	737.8
271.676	823.4974	1.1265026	1011.4974	1005.9919870	738.5
271.681	823.4794	1.1265206	1011.4794	1005.9747460	740.7
271.686	823.4614	1.1265386	1011.4614	1005.9575050	741.6
271.692	823.4398	1.1265602	1011.4398	1005.9368160	743.4
271.697	823.4220	1.1265780	1011.4220	1005.9197670	744.8
271.702	823.4045	1.1265955	1011.4045	1005.9030050	746.0
271.707	823.3868	1.1266132	1011.3868	1005.8860510	747.6
271.713	823.3652	1.1266348	1011.3652	1005.8653620	748.8
271.718	823.3472	1.1266528	1011.3472	1005.8481210	750.8
271.723	823.3292	1.1266708	1011.3292	1005.8308800	751.1
271.728	823.3115	1.1266885	1011.3115	1005.8139270	752.0
271.734	823.2905	1.1267095	1011.2905	1005.7938120	750.8
271.739	823.2726	1.1267274	1011.2726	1005.7766670	750.7
271.744	823.2546	1.1267454	1011.2546	1005.7594260	750.6
271.749	823.2366	1.1267634	1011.2366	1005.7421850	748.7
271.755	823.2150	1.1267850	1011.2150	1005.7214960	748.1
271.760	823.1970	1.1268030	1011.1970	1005.7042550	745.4
271.765	823.1790	1.1268210	1011.1790	1005.6870140	743.1
271.770	823.1615	1.1268385	1011.1615	1005.6702520	741.1
271.776	823.1404	1.1268596	1011.1404	1005.6500420	738.8
271.781	823.1224	1.1268776	1011.1224	1005.6328010	735.3
271.786	823.1044	1.1268956	1011.1044	1005.6155600	732.3
271.791	823.0864	1.1269136	1011.0864	1005.5983190	729.3
271.797	823.0650	1.1269350	1011.0650	1005.5778220	727.4
271.802	823.0475	1.1269525	1011.0475	1005.5610600	725.8
271.928	822.4875	1.1275125	1010.4875	1005.0246750	726.6
271.996	822.1784	1.1278216	1010.1784	1004.7286090	728.3
272.002	822.1508	1.1278492	1010.1508	1004.7021730	727.5
272.007	822.1280	1.1278720	1010.1280	1004.6803350	728.0
272.012	822.1055	1.1278945	1010.1055	1004.6587840	729.7
272.017	822.0830	1.1279170	1010.0830	1004.6372320	729.3
272.023	822.0560	1.1279440	1010.0560	1004.6113710	729.7
272.028	822.0332	1.1279668	1010.0332	1004.5895330	730.9
272.033	822.0102	1.1279898	1010.0102	1004.5675020	730.6
272.038	821.9890	1.1280110	1009.9890	1004.5471960	732.6
272.044	821.9650	1.1280350	1009.9650	1004.5242090	733.4
272.049	821.9450	1.1280550	1009.9450	1004.5050520	733.7
272.054	821.9250	1.1280750	1009.9250	1004.4858950	735.5
272.059	821.9050	1.1280950	1009.9050	1004.4667390	736.0
272.064	821.8850	1.1281150	1009.8850	1004.4475820	735.8
272.070	821.8610	1.1281390	1009.8610	1004.4245940	737.8
272.075	821.8410	1.1281590	1009.8410	1004.4054380	739.7
272.080	821.8210	1.1281790	1009.8210	1004.3862810	740.6
272.086	821.7969	1.1282031	1009.7969	1004.3631970	741.8
272.091	821.7764	1.1282236	1009.7764	1004.3435620	743.5
272.096	821.7560	1.1282440	1009.7560	1004.3240220	745.4
272.101	821.7360	1.1282640	1009.7360	1004.3048650	747.4
272.107	821.7120	1.1282880	1009.7120	1004.2818780	748.8
272.112	821.6920	1.1283080	1009.6920	1004.2627210	751.0
272.117	821.6720	1.1283280	1009.6720	1004.2435640	753.4
272.122	821.6520	1.1283480	1009.6520	1004.2244080	755.5
272.127	821.6320	1.1283680	1009.6320	1004.2052510	758.3
272.133	821.6080	1.1283920	1009.6080	1004.1822630	759.1
272.138	821.5880	1.1284120	1009.5880	1004.1631070	760.4
272.143	821.5680	1.1284320	1009.5680	1004.1439500	762.6
272.149	821.5440	1.1284560	1009.5440	1004.1209620	765.9
272.201	821.3360	1.1286640	1009.3360	1003.9217330	776.3
272.206	821.3160	1.1286840	1009.3160	1003.9025770	782.6
272.266	821.0750	1.1289250	1009.0750	1003.6717400	794.0
272.271	821.0550	1.1289450	1009.0550	1003.6525830	797.7
272.277	821.0308	1.1289692	1009.0308	1003.6294040	801.1
272.283	821.0062	1.1289938	1009.0062	1003.6063420	805.7
272.289	820.9696	1.1290304	1008.9696	1003.5724920	810.2
272.294	820.9341	1.1290659	1008.9341	1003.5396600	813.5
272.300	820.8915	1.1291085	1008.8915	1003.5002610	817.7
272.306	820.8488	1.1291512	1008.8488	1003.4607690	820.0
272.312	820.8056	1.1291944	1008.8056	1003.4208150	823.3
272.318	820.7627	1.1292373	1008.7627	1003.3811380	823.3
272.324	820.7201	1.1292799	1008.7201	1003.3417390	822.1
272.329	820.6842	1.1293158	1008.6842	1003.3085370	817.4
272.335	820.6410	1.1293590	1008.6410	1003.2685830	812.8
272.341	820.5984	1.1294016	1008.5984	1003.2291840	809.9
272.347	820.5556	1.1294444	1008.5556	1003.1896000	805.5
272.404	820.1482	1.1298518	1008.1482	1002.8128110	787.4
272.410	820.1055	1.1298945	1008.1055	1002.7733190	782.8
272.416	820.0629	1.1299371	1008.0629	1002.7339200	776.6
272.422	820.0203	1.1299797	1008.0203	1002.6945210	768.6
272.427	819.9878	1.1300122	1007.9878	1002.6644630	761.2
272.433	819.9542	1.1300458	1007.9542	1002.6333880	756.3
272.439	819.9210	1.1300790	1007.9210	1002.6026820	753.3
272.445	819.8880	1.1301120	1007.8880	1002.5721620	749.0
272.451	819.8550	1.1301450	1007.8550	1002.5416410	748.1
272.456	819.8274	1.1301726	1007.8274	1002.5161150	751.5
272.462	819.7938	1.1302062	1007.7938	1002.4850400	751.8
